2023-09-29T13:00	SK	308	4000	48.611012	22.288625	115065341
2023-09-29T13:15	MD	0037	9000	48.490587	26.692697	114746582
2023-09-29T13:30	RO	290	1000	47.941728	23.858178	114601715
2023-09-29T13:55	RO	672	30000	47.995244	25.097036	114195805
2023-09-29T15:20	RO	410		48.259114	24.344377	114406542,114467801,114566054
2023-09-29T15:50	RO	672	30000	47.995244	25.09843	114381345
2023-09-29T16:30	MD	0107/6	25000	48.450015	27.411458	113968665
2023-09-29T16:45	PL	510	20	49.803151	22.954279	114370622
2023-09-29T17:50	RO	718	7000	47.978768	25.345322	114218098,114381349
2023-09-29T18:20	HU			48.197367	22.636537	115468969
2023-09-29T18:55	RO	919	30000	48.541516	26.475787	114003169,114007268,114109196
2023-09-29T19:00	MD	0535	50	46.704312	29.976233	113873481,113883894
2023-09-29T19:10	RO	285	300	47.955821	23.840252	114925728
2023-09-29T22:00	RO	836		48.092563	25.921902	113969763
2023-09-29T22:00	RO	836	5000	48.020363	25.982307	114480171,114538448,114538449
2023-09-29T23:15	SK	338	50	48.526908	22.158809	115366724,115784940
2023-09-30T05:20	RO			47.955889	23.8773	113970588
2023-09-30T06:40	RO	254	100	48.021098	23.528724	113986804
2023-09-30T09:10	RO	718	7000	47.94503	25.263389	114218097
2023-09-30T09:50	MD	0037	9000	48.488611	26.692139	114782314
2023-09-30T11:20	RO	150		48.029487	23.431448	114404066
2023-09-30T11:30	HU	259	50	48.25402	22.456471	117802424
2023-09-30T12:10	PL	807		50.486085	24.280574	114840007
2023-09-30T13:10	RO	672	30000	48.015722	24.894588	114381354
2023-09-30T13:20	MD	0411/7	20000	47.535711	29.45623	114219730,114219732,114775012,115150371,115296111,116126923
2023-09-30T13:20	MD	0411	20000	47.522208	29.517855	114354272,116506677,116506679
2023-09-30T14:10	RO	718	7000	47.978386	25.336202	115005372
2023-09-30T16:00	MD	0107/6	25000	48.449476	27.410901	113947452,113968657
2023-09-30T17:15	MD	0411/7	15000	47.535531	29.45623	114322448
2023-09-30T17:30	RO	254	100	48.020918	23.527887	114100686
2023-09-30T18:45	PL	512	350	49.810298	22.962669	114370617,115966008
2023-09-30T18:50	RO	905	3000	48.205669	26.307907	113869937,113869938,113904925
2023-09-30T18:55	RO	320		47.93577	24.174518	114370005
2023-09-30T21:45	SK	338	200	48.526777	22.160836	115402415
2023-09-30T22:15	MD			47.758491	29.533218	116060866
2023-09-30T22:40	RO	254	30	48.020219	23.52882	114204949
2023-09-30T23:40	RO			48.018804	26.054268	114003143
2023-09-30T23:40	RO	265	50	48.002087	23.639719	114079886
2023-10-01T05:05	PL			50.093607	23.30009	116117730
2023-10-01T09:10	MD	0754	500	45.77592	28.705992	113942828
2023-10-01T09:20	RO	150	100	48.101649	23.263603	114633331
