HU	342	48.38433	22.24303	true
HU	336	48.36038	22.27012	true
HU	334	48.35733	22.28732	true
HU	331	48.35345	22.29967	true
HU	329	48.35401	22.31758	true
HU	327	48.35039	22.31976	true
HU	325	48.33936	22.31991	true
HU	318	48.31573	22.32067	true
HU	316	48.31184	22.32539	true
HU	308	48.29126	22.33762	true
HU	307	48.29032	22.33714	true
HU	302	48.27498	22.34401	true
HU	300	48.27194	22.35069	true
HU	296	48.26539	22.35968	true
HU	295	48.2589	22.36423	true
HU	294	48.25665	22.36569	true
HU	292	48.25216	22.3661	true
HU	291	48.24632	22.37065	true
HU	276	48.25006	22.41261	true
HU	271	48.25072	22.43027	true
HU	270	48.25229	22.43258	true
HU	263	48.24344	22.44716	true
HU	261	48.24337	22.45494	true
HU	260	48.24143	22.45727	true
HU	245	48.24724	22.46958	true
HU	232	48.25243	22.48682	true
HU	231	48.25376	22.48664	true
HU	228	48.25075	22.49573	true
HU	225	48.24534	22.50359	true
HU	224	48.24406	22.50274	true
HU	222	48.2392	22.50316	true
HU	221	48.23798	22.5154	true
HU	220	48.23648	22.51527	true
HU	217	48.23185	22.51483	true
HU	216	48.22968	22.51263	true
HU	214	48.22618	22.51294	true
HU	205	48.21032	22.53586	true
HU	204	48.2079	22.54425	true
HU	203	48.20373	22.54995	true
HU	202	48.19908	22.55632	true
HU	201	48.19842	22.55601	true
HU	200	48.19744	22.56241	true
HU	199	48.19614	22.57033	true
HU	198	48.19475	22.57103	true
HU	197	48.19037	22.57162	true
HU	196	48.18511	22.56868	true
HU	195	48.18466	22.56208	true
HU	194	48.18158	22.56141	true
HU	192	48.17781	22.56492	true
HU	191	48.17705	22.56452	true
HU	188	48.17154	22.5693	true
HU	187	48.16484	22.57313	true
HU	186	48.16274	22.57404	true
HU	185	48.15934	22.57503	true
HU	184	48.15846	22.57664	true
HU	183	48.15816	22.57788	true
HU	182	48.1596	22.58286	true
HU	181	48.15749	22.58428	true
HU	178	48.15121	22.58891	true
HU	177	48.15246	22.59184	true
HU	176	48.14527	22.59817	true
HU	172	48.14037	22.58838	true
HU	171	48.13538	22.59527	true
HU	170	48.13345	22.59503	true
HU	169	48.1323	22.59298	true
HU	168	48.12644	22.59238	true
HU	167	48.12295	22.59278	true
HU	148	48.10381	22.61972	true
HU	147	48.10405	22.62303	true
HU	146	48.10198	22.62627	true
HU	144	48.09582	22.64231	false
HU	139	48.09381	22.6793	true
HU	138	48.09866	22.68579	true
HU	137	48.1017	22.69352	true
HU	135	48.11013	22.70573	true
HU	133	48.11388	22.71831	true
HU	130	48.11901	22.73885	true
HU	129	48.11893	22.74772	true
HU	128	48.11929	22.75832	true
HU	120	48.11691	22.78804	true
HU	118	48.1222	22.79923	true
HU	114	48.10745	22.80966	true
HU	113	48.11167	22.8104	true
HU	112	48.11539	22.81243	true
HU	111	48.11833	22.81913	true
HU	110	48.11655	22.82614	true
HU	109	48.11038	22.83101	true
HU	108	48.10559	22.83126	true
HU	107	48.10032	22.82769	true
HU	106	48.09739	22.82888	true
HU	103	48.09215	22.83362	true
HU	102	48.08903	22.83327	true
HU	101	48.08652	22.83504	true
HU	100	48.08558	22.83991	true
HU	95	48.07909	22.83948	true
HU	93	48.08353	22.84542	true
HU	92	48.08297	22.84833	true
HU	91	48.07968	22.8512	true
HU	90	48.07834	22.85616	true
HU	89	48.07534	22.858	true
HU	88	48.07427	22.86114	true
HU	87	48.07217	22.85921	true
HU	86	48.07107	22.86163	true
HU	80	48.05952	22.86178	true
HU	76	48.05488	22.86531	true
HU	74	48.05141	22.86952	true
HU	73	48.05144	22.87296	true
HU	72	48.05602	22.87373	true
HU	70	48.05433	22.877	true
HU	69	48.05468	22.87902	true
HU	68	48.05484	22.88137	true
HU	67	48.04961	22.88108	true
HU	65	48.03644	22.88039	true
HU	1	47.9544	22.89538	true
RO	1	47.95404	22.89655	true
RO	2	47.95457	22.90101	true
RO	3	47.95773	22.90065	true
RO	5	47.96042	22.91683	true
RO	7	47.95687	22.91904	true
RO	10	47.95918	22.9253	true
RO	19	47.98438	22.94003	false
RO	23	48.00481	22.92165	true
RO	25	48.00723	22.92129	false
RO	32	48.01158	22.96255	true
RO	37	48.00307	22.9921	true
RO	41	47.99589	23.00128	true
RO	42	47.99588	23.00159	true
RO	43	47.99563	23.00595	true
RO	50	47.99173	23.02442	true
RO	66	48.02113	23.09192	true
RO	69	48.02347	23.0971	true
RO	74	48.03214	23.10673	true
RO	77	48.03993	23.10476	true
RO	78	48.04097	23.10096	true
RO	80	48.04709	23.10251	true
RO	81	48.05156	23.10982	true
RO	82	48.05445	23.11237	true
RO	83	48.0556	23.111	true
RO	100	48.08639	23.11405	true
RO	108	48.09728	23.14074	true
RO	112	48.11165	23.15062	true
RO	113	48.11272	23.15097	true
RO	114	48.11346	23.15356	true
RO	118	48.12005	23.16666	true
RO	123	48.11976	23.17712	true
RO	134	48.1017	23.18654	true
RO	135	48.09971	23.18987	true
RO	140	48.09575	23.20763	true
RO	148	48.0978	23.25039	true
RO	149	48.10093	23.25202	true
RO	150	48.10094	23.26371	true
RO	151	48.10019	23.26793	true
RO	152	48.09093	23.26897	true
RO	155	48.07807	23.28512	true
RO	156	48.07318	23.2921	true
RO	162	48.0502	23.28401	true
RO	168	48.04397	23.31616	true
RO	169	48.04001	23.32262	true
RO	172	48.03844	23.33234	true
RO	173	48.03491	23.33874	true
RO	195	48.00346	23.37581	true
RO	196	48.00312	23.37748	true
RO	207	47.98982	23.41173	true
