116555616	MD	0239	2024-01-10T20:54	100	8500		
116556218	RO	41	2024-01-09T00:05	1800	8500	48.00938120351342	23.013604167751435
116556693			2024-01-17T20:30		3400		
116556701			2024-01-23T05:00		3400		
116559512	MD		2024-01-19T15:55		3400		
116564750	RO	842	2024-01-21T22:30	300	8500	47.990243055692055	26.060855619357692
116564794		772	2024-01-11T20:00	55000	-1		
116564795		772	2024-01-11T20:00	55000	-1		
116564797	RO	772	2024-01-12T17:30	55000	-1	48.41850070146093	25.400002084088882
116564798	RO	772	2024-01-10T12:30	55000	-1	48.41850070146093	25.400002084088882
116564799		772	2024-01-11T20:00	55000	-1		
116564846	RO	919	2024-01-15T11:15	30000	8500	48.45947079027507	26.338621456324756
116564848	RO	919	2024-01-15T11:15	30000	8500	48.45947079027507	26.338621456324756
116564849	RO	919	2024-01-15T11:15	30000	8500	48.45947079027507	26.338621456324756
116566620		772	2024-01-10T11:30	55000	-1		
116566621		772	2024-01-10T11:30	55000	-1		
116566979	MD	0239	2024-01-10T20:54	100	8500		
116566983	MD	0239	2024-01-10T20:54	2000	8500		
116566984	MD	0239	2024-01-10T20:54	100	8500		
116566985	MD	0239	2024-01-10T20:54	100	8500		
116574098	PL		2024-01-03T12:50	350	3400		
116574256	MD	0738	2024-01-25T20:00	100	3400		
116576365	RO	919	2024-01-26T13:20	30000	0	48.45947079027507	26.338621456324756
116585183	RO	919	2024-01-26T10:00	30000	3400	48.45947079027507	26.338621456324756
116585629	RO	290	2024-01-12T09:25	500	0	47.93960453774041	23.86305775431233
116585630	RO	254	2024-01-16T23:30	50	3400	48.02131683301345	23.528291917481905
116586025	PL		2024-01-01T22:40	900	8500		
116593524	RO	919	2024-01-22T21:30	30000	0	48.45947079027507	26.338621456324756
116593525	RO	919	2024-01-19T13:40	30000	0	48.45947079027507	26.338621456324756
116593526	RO	919	2024-01-19T06:45	30000	0	48.45947079027507	26.338621456324756
116593527	RO	919	2024-01-20T07:50	30000	3400	48.45947079027507	26.338621456324756
116597094	RO	887	2024-01-17T11:05	15000	0	48.15862438880469	26.0999638834312
116597134	MD	0037	2024-01-15T18:15	9000	0		
116597138	MD	0037	2024-01-14T19:00	9000	0		
116597139	MD	0037	2024-01-14T19:00	9000	0		
116597371	HU	171	2024-01-08T00:30	800	10200	48.13748917638624	22.605207094907726
116597372	HU	185	2024-01-11T18:25	100	11050	48.15949924165988	22.576062452173087
116597373	HU	185	2024-01-03T22:20	300	11050	48.16064331863693	22.578152660588035
116597538	RO	364	2024-01-16T08:00		0		
116597578	RO	279	2024-01-20T11:05	400	0	47.98874573985054	23.80106459210178
116597579	RO	290	2024-01-12T09:25	500	0	47.93960453774041	23.86305775431233
116597580	RO	919	2024-01-26T13:10	30000	3400	48.45947079027507	26.338621456324756
116597590	RO	919	2024-01-20T12:05	30000	8500	48.45947079027507	26.338621456324756
116597598	RO	290	2024-01-13T11:30	300	3400	47.937823897303964	23.86267883954793
